uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
197516080	0.000147653476049	0.000993760821236	0.00567347016658	0.00684239679385	0.000782018053445	0.4	0.125	0.75	0.643192488263
8685682	3.82359978694e-05	0.000201484152759	0.0031883739293	6.32490459936e-05	0.000223433729556	0.1	0.125	0.25	0.0
2976908908	2.02001498178e-05	0.000590792515717	0.00150741303753	0.00110973326152	6.70301188667e-05	0.9	0.125	0.916666666667	0.638497652582
2701255986	5.26646763106e-05	0.000874236323836	0.0107726877474	0.00892003212285	0.000156403610689	0.8	0.25	0.833333333333	0.0
620018150	0.000165208368153	0.000662507214157	0.00606963176053	0.0365176991914	0.0002010903566	0.6	0.0	0.75	0.413145539906
271451861	0.000671174025493	0.00561765137778	0.0706548751046	0.000969818705235	0.000692644561623	0.5	0.125	0.333333333333	0.347417840376
194773838	3.12621366228e-05	0.000628357357757	0.015541164915	0.0327495893604	0.000469210832067	0.4	0.125	0.75	0.615023474178
2893677862	2.88573568825e-06	0.0	0.00194718875192	1.91663775738e-06	2.23433729556e-05	0.8	0.0	1.0	0.0
2392573227	1.68334581815e-05	0.000840086467436	0.000304390215536	0.00166364157341	8.93734918223e-05	0.8	0.0	0.583333333333	0.0
1195278157	0.000321278573292	0.00727050442753	0.0492539713837	0.0474233680309	0.00225668066851	0.7	0.125	0.75	0.333333333333
830253571	0.00148447053363	0.000601037472637	0.0302636564443	0.0159560093302	0.00306104209491	0.6	0.125	0.583333333333	0.103286384977
377029968	0.00259042873616	0.0400133867437	0.107919506506	0.00691906230414	0.0270354812763	0.5	0.25	0.666666666667	0.765258215962
122799299	0.000742355505803	0.00393406345726	0.0170404003049	0.000653573475267	0.00607739744392	0.4	0.125	0.916666666667	0.215962441315
27317580	0.000116150861452	0.000256123922999	0.0190466498449	0.026346102613	8.93734918223e-05	0.3	0.0	0.916666666667	0.281690140845
12754762	0.001092250958	0.00174505766203	0.0469860371211	0.00106181731759	0.00560818661185	0.2	0.0	0.333333333333	0.469483568075
85973106	8.65720706476e-05	0.00212753605371	0.0113514834707	0.0042587690969	0.000134060237733	0.3	0.25	0.583333333333	0.572769953052
2873086293	2.64525771423e-05	0.000249293951719	0.018498747457	0.0216637565717	0.000156403610689	0.8	0.0	0.166666666667	0.112676056338
15751454	0.000145008218335	0.00220949570907	0.0949742903846	0.00225204936492	0.00129591563142	0.2	0.125	1.0	0.69014084507
591690042	1.53905903374e-05	0.000372233434758	0.00203441699279	0.00444659959712	4.46867459112e-05	0.6	0.125	0.916666666667	0.647887323944
4092854173	5.31456322587e-05	0.00359256489326	0.0127789372874	0.0118409880651	0.000223433729556	0.9	0.0	0.833333333333	0.225352112676
270212875	0.000899868578787	0.0125295823131	0.0750426373459	0.0599140962957	0.000580927696845	0.5	0.0	0.416666666667	0.201877934272
870857718	4.42479472199e-05	0.000819596553596	0.0017945393304	0.0345627286788	2.23433729556e-05	0.6	0.125	0.916666666667	0.455399061033
1663794048	4.32860353238e-06	0.0001024495692	0.00131114949558	0.00119981523612	2.23433729556e-05	0.7	0.0	0.666666666667	0.244131455399
862290265	0.00324428834752	0.00105181557712	0.0164188990887	0.0091921946844	0.00377603002949	0.6	0.125	0.583333333333	0.43661971831
707400118807482369	2.88573568825e-06	0.000361988477838	0.000304390215536	0.00170772424183	0.0	1.0	0.0	0.416666666667	0.0
17389503	0.000110138912102	0.00164943806411	0.0227220481191	7.85821480526e-05	0.000469210832067	0.2	0.125	0.333333333333	0.154929577465
40768083	1.1542942753e-05	0.000399553319878	0.00201260993257	0.00183997224709	4.46867459112e-05	0.3	0.0	0.583333333333	0.258215962441
243053328	4.545033709e-05	0.000443948133198	0.0270343942771	0.0769127565659	0.00118419876665	0.5	0.375	0.5	0.0985915492958
89662003	0.000309495152565	0.00670020182565	0.012938855729	7.47488725378e-05	0.00192153007418	0.3	0.125	0.666666666667	0.68544600939
17369567	0.000184446606074	3.41498563999e-05	0.0464381347331	0.0	0.000625614442756	0.2	0.25	1.0	0.676056338028
738921600	0.000366247954434	0.00798423642629	0.008472951522	0.00120364851163	0.000290463848423	0.6	0.125	0.75	0.746478873239
604476686	0.000337390597552	0.00198069167119	0.0078514503058	0.0	0.000335150594334	0.6	0.125	0.666666666667	0.192488262911
302563842	1.97191938697e-05	0.00677533150973	0.000167187461667	0.000283662388092	0.000111716864778	0.5	0.0	0.833333333333	0.652582159624
247944133	1.46691564153e-05	0.000324423635799	0.00160645343602	0.000628657184421	8.93734918223e-05	0.5	0.0	0.583333333333	0.741784037559
3331968983	0.000177953700776	0.000682997127997	0.0219488061089	0.0329680860647	0.000446867459112	0.9	0.375	0.583333333333	0.464788732394
252434425	2.95787908046e-05	0.000679582142357	0.00898360018209	0.0155190159215	0.0	0.5	0.125	0.25	0.225352112676
2810127544	0.000195268114905	0.0140151010665	0.0250317792471	0.0122530651829	0.00268120475467	0.8	0.0	0.916666666667	0.0
156333299	3.53502621811e-05	0.000536152745478	0.00403521476774	0.00118639877182	2.23433729556e-05	0.4	0.125	0.583333333333	0.215962441315
181336337	0.000380195676927	0.000331253607079	0.0195282224247	0.0152871027529	0.000469210832067	0.4	0.0	0.666666666667	0.68544600939
3097175972	8.17625111672e-06	0.000464438047038	0.000708729457068	4.40826684198e-05	0.000178746983645	0.9	0.125	1.0	0.0
186397253	0.000141401048724	0.00498587903438	0.0152722111723	0.000454243148499	0.000603271069801	0.4	0.25	0.5	0.408450704225
2866782904	6.63719208298e-05	0.0010757204766	0.00130660635803	0.000329661694269	8.93734918223e-05	0.8	0.125	1.0	0.075117370892
719914275771428866	5.29051542847e-06	9.22046122796e-05	0.000156283931559	0.000312411954453	0.0	1.0	0.0	0.916666666667	0.0469483568075
4900376472	8.17625111672e-05	0.000484927960878	0.00159645853342	0.00360902889715	0.000446867459112	1.0	0.0	0.833333333333	0.539906103286
2412966416	0.000543239743314	0.000631772343397	0.0485279780039	0.0705111864563	0.000938421664134	0.8	0.0	0.583333333333	0.107981220657
174141832	0.000185648995944	0.00239048994799	0.0132550581022	0.12376113327	0.00234605416034	0.4	0.125	0.75	0.718309859155
64619482	0.000516787166171	0.00709975514553	0.0354164830482	5.5582494964e-05	0.00601036732505	0.3	0.0	0.833333333333	0.333333333333
394974502	2.95787908046e-05	0.000805936611037	0.00198444247979	0.003831358877	0.000178746983645	0.5	0.125	1.0	0.539906103286
2198704020	0.000129136672049	0.00176554757587	0.00703459417515	0.0135736285978	0.000312807221378	0.7	0.125	0.75	0.50234741784
18155773	0.00371802995634	0.00213095103935	0.02256485556	0.000120748178715	0.0138528912325	0.2	0.125	1.0	0.680751173709
756335606607720450	0.000123605678647	0.00251001444539	0.0121919639166	0.0409317159466	0.000536240950934	1.0	0.25	0.5	0.666666666667
732808088810618880	4.5690815064e-06	0.00010586455484	0.00100221614249	0.000109248352171	2.23433729556e-05	1.0	0.0	0.916666666667	0.253521126761
22286451	4.37669912719e-05	0.00326131128619	0.0029884758773	0.00248204589581	0.000223433729556	0.3	0.125	0.666666666667	0.192488262911
96235518	0.00107974610336	0.00215485593883	0.257430528612	0.00495450860283	0.00297166860309	0.3	0.125	1.0	0.18779342723
3195714762	2.98192687786e-05	0.00010927954048	0.000629678863779	0.00793871359107	0.0	0.9	0.0	0.583333333333	0.173708920188
4112063532	1.56310683114e-05	0.000522492802918	0.000685105141832	0.000672739852841	6.70301188667e-05	0.9	0.0	0.916666666667	0.370892018779
125868025	5.33861102327e-05	0.00266710378483	0.002807659003	0.00666414948241	0.000156403610689	0.4	0.0	0.25	0.544600938967
737109737054056448	2.02001498178e-05	0.000611282429557	0.000974957317223	0.00208913515554	0.0	1.0	0.125	1.0	0.197183098592
103153950	1.97191938697e-05	0.000850331424356	0.00434051361079	0.0203604428967	0.000245777102511	0.4	0.125	0.5	0.300469483568
742777527467380742	9.1141152154e-05	0.00108596543352	0.000233517269829	0.000266412648276	4.46867459112e-05	1.0	0.0	0.666666666667	0.31455399061
2976487163	9.61911896085e-05	0.00653628251493	0.000879551428771	0.000459993061771	0.000268120475467	0.9	0.25	0.666666666667	0.652582159624
3123204560	8.89768503878e-06	0.000235634009159	0.00144926087695	0.0117106566976	0.0	0.9	0.125	1.0	0.136150234742
307445751	0.000683919358116	0.00225047553675	0.0848957940541	0.116935986216	0.00183215658236	0.5	0.125	0.75	0.446009389671
250492272	0.00298577452545	0.00334668592719	0.0594851171357	0.0441420841902	0.0130261864331	0.5	0.125	0.5	0.577464788732
237443755	0.000310216586487	0.00302567727703	0.0623990855573	0.0830919966957	0.000893734918223	0.5	0.25	0.833333333333	0.558685446009
33655372	0.000102443616933	0.00216851588139	0.0406519947554	0.00282704069214	0.000335150594334	0.3	0.0	0.916666666667	0.154929577465
385759660	0.000133465275582	0.00189190204455	0.0221995873014	0.0157700954677	0.000156403610689	0.5	0.0	0.833333333333	0.0892018779343
2869813893	7.69529516868e-06	0.000133184439959	0.000417060026659	1.14998265443e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.12218084665e-05	0.00323399140107	0.00333102844822	0.00712989245746	2.23433729556e-05	0.3	0.0	0.666666666667	0.267605633803
996399246	0.000130579539893	0.00233243519211	0.022107815923	0.0226949076851	0.000223433729556	0.6	0.0	0.5	0.103286384977
15801372	0.000141641526698	0.00198410665683	0.0349285500758	0.0923282740485	0.000826704799357	0.2	0.125	0.75	0.380281690141
744682635188928512	6.20433172975e-05	0.00103815563456	0.0122183141143	0.0309498665062	0.0004021807132	1.0	0.125	0.416666666667	0.652582159624
3091636366	0.000127934282179	0.00227096545059	0.0158764484658	2.68329286033e-05	0.000245777102511	0.9	0.125	0.666666666667	0.0516431924883
321213484	0.000323683353032	0.00306665710471	0.10731981235	9.5831887869e-06	0.000826704799357	0.5	0.0	0.916666666667	0.197183098592
940237466	0.000188775209607	0.00867406352556	0.0305398792071	0.0697042819604	0.00055858432389	0.6	0.0	0.916666666667	0.037558685446
37214134	0.000516065732249	0.00346621042459	0.0467843218141	0.00318928522828	0.00214496380374	0.3	0.0	0.666666666667	0.741784037559
2585090000	1.0821508831e-05	0.000198069167119	0.000245329427447	0.000323911780997	0.0	0.8	0.0	0.916666666667	0.12676056338
861746341	1.27453326231e-05	0.000303933721959	0.000691465534396	9.5831887869e-06	6.70301188667e-05	0.6	0.125	0.916666666667	0.535211267606
3145741085	3.00597467526e-05	0.000583962544438	0.00441138655649	0.0062597389156	0.000871391545268	0.9	0.125	0.833333333333	0.633802816901
868252610	0.000127453326231	0.00164602307847	0.0134631338018	0.00170197432855	2.23433729556e-05	0.6	0.0	0.666666666667	0.18779342723
19780786	0.00027390441241	0.00622210383605	0.283599909501	3.83327551476e-06	0.00174278309054	0.3	0.25	0.416666666667	0.018779342723
3556805776	0.000102924572881	0.000208314124039	0.00674474199976	0.0297558011833	0.000111716864778	0.9	0.0	0.333333333333	0.69014084507
710823996032290816	4.13622115316e-05	0.000887896266396	0.00115940870156	0.00687114636021	6.70301188667e-05	1.0	0.125	0.75	0.389671361502
1534375489	7.31053041024e-05	0.000904971194596	0.0512520432761	0.0265914322459	0.000580927696845	0.7	0.25	0.916666666667	0.488262910798
262939560	0.000310216586487	0.00173139771947	0.0121428980311	0.00119598196061	0.00131825900438	0.5	0.125	0.583333333333	0.661971830986
360323271	6.18028393234e-05	0.00147185881083	0.00516282150649	0.0318161867725	0.000335150594334	0.5	0.0	0.5	0.300469483568
2204642713	0.000191901423269	0.00615721910889	0.0363841713453	0.00336178262645	0.000379837340245	0.7	0.0	0.333333333333	0.173708920188
1574318594	0.000149096343893	0.00411847268182	0.00758794832817	0.000452326510742	6.70301188667e-05	0.7	0.0	0.5	0.211267605634
4384693707	3.91979097654e-05	0.00157430838003	0.0032292621672	0.0046861793168	0.000625614442756	0.9	0.125	0.916666666667	0.37558685446
702559655461957632	3.89574317914e-05	0.000761541797717	0.000997673004949	0.0219685019751	6.70301188667e-05	1.0	0.0	0.75	0.075117370892
266867158	0.000111581779946	0.00672069173949	0.00311750098359	0.00988601755257	0.000335150594334	0.5	0.125	0.833333333333	0.18779342723
484595690	0.00106531742491	0.0137658071148	0.0955803449332	0.0302732933778	0.00475913843954	0.6	0.0	0.75	0.647887323944
768806279309512705	1.68334581815e-06	0.000170749281999	0.000865013388626	1.72497398164e-05	2.23433729556e-05	1.0	0.125	0.666666666667	0.460093896714
162500440	7.88767754789e-05	0.00212753605371	0.00113124124878	0.00404218903032	2.23433729556e-05	0.4	0.0	0.666666666667	0.403755868545
3073503603	0.000107012698439	0.00435069170534	0.00746800949697	0.0212229298875	0.000603271069801	0.9	0.125	0.583333333333	0.478873239437
1575902725	0.00167252430932	0.000242463980439	0.0580322217487	0.0309690328838	0.00113951202073	0.7	0.0	0.5	0.173708920188
1199251308	0.00221985217819	0.00164260809283	0.0873227381308	0.192618261341	0.00129591563142	0.7	0.0	0.5	0.159624413146
48525928	0.000104126962751	0.00426873204998	0.0065984529708	0.00800387927482	0.000134060237733	0.3	0.25	0.75	0.652582159624
215698464	0.000584120998897	0.0094458502802	0.0373409561124	0.116713656236	0.00397712038609	0.4	0.125	0.333333333333	0.492957746479
2359225182	0.000405926820148	0.0046034006427	0.00892999115905	0.00921519433749	0.0004021807132	0.8	0.0	0.916666666667	0.657276995305
13854472	0.00118940405951	0.00381112397422	0.101856235138	0.0451770685792	0.00428992760747	0.2	0.25	0.416666666667	0.741784037559
4853512997	1.82763260256e-05	0.000273198851199	0.0131505659386	0.0301429620103	0.000178746983645	1.0	0.125	0.5	0.0
4505360352	1.70739361555e-05	0.000542982716758	0.00263229389375	0.00960810507775	0.000245777102511	0.9	0.0	0.666666666667	0.49765258216
706466308976734208	1.05810308569e-05	0.00011269452612	0.00173093540476	0.000408243842322	4.46867459112e-05	1.0	0.0	0.666666666667	0.164319248826
889022935	3.34264383889e-05	0.000826426524876	0.00587064233604	0.0144629485172	0.0002010903566	0.6	0.25	0.666666666667	0.464788732394
2804090827	8.17625111672e-06	0.000307348707599	0.00486570031102	0.00998568271595	0.000178746983645	0.8	0.0	0.833333333333	0.305164319249
2218957290	0.000275828236202	0.00141038906931	0.0290533646022	0.0215161754644	0.000513897577978	0.7	0.0	0.75	0.131455399061
305141481	0.000156551161088	0.00252367438795	0.00255142604544	0.000699572781444	0.000335150594334	0.5	0.125	0.416666666667	0.431924882629
2807496454	0.000290497392618	0.00620844389349	0.0350257732193	1.91663775738e-06	0.00138528912325	0.8	0.125	0.916666666667	0.154929577465
566871266	4.47289031679e-05	0.00169724786307	0.0571835636553	0.099465833057	0.000692644561623	0.6	0.125	0.833333333333	0.75117370892
396787338	0.00109730099546	0.017112493042	0.198395182093	0.194057656297	0.00594333720618	0.5	0.0	0.666666666667	0.394366197183
751804249084948480	1.92382379217e-05	0.00352426518046	0.000992221239895	0.00191280448187	0.000491554205023	1.0	0.125	0.583333333333	0.0
1633951202	0.000222923081918	0.00297445249243	0.0308778886404	3.83327551476e-06	0.00111716864778	0.7	0.125	0.666666666667	0.718309859155
3059822856	0.00010941747818	0.000676167156717	0.00631223530545	0.0049200091232	8.93734918223e-05	0.9	0.25	0.75	0.37558685446
324191116	4.16026895057e-05	0.000881066295116	0.00469760422185	0.00603357566023	0.000178746983645	0.5	0.0	0.666666666667	0.0610328638498
2366569213	0.000306609416877	0.00151966860979	0.0449943256212	0.114287192835	0.000647957815712	0.8	0.0	0.583333333333	0.338028169014
3237611533	0.000109657956154	0.000764956783357	0.0214208935261	0.0759755207026	0.000379837340245	0.9	0.125	1.0	0.0
93033299	0.000252261394748	0.000191239195839	0.00645398119686	0.0	0.00167575297167	0.3	0.125	0.916666666667	0.178403755869
2834652729	3.12621366228e-05	0.00113377523248	0.0124154862838	0.0393926558274	4.46867459112e-05	0.8	0.0	0.833333333333	0.525821596244
2679693610	9.73935794786e-05	0.00191580694403	0.0066084478734	0.00918261149561	0.000379837340245	0.8	0.125	0.333333333333	0.0
33443030	0.0018855877943	0.00239390493363	0.0219642527765	0.0226029090728	0.00274823487354	0.3	0.25	1.0	0.239436619718
609212773	0.000138034357088	0.00503368883334	0.00377262141762	0.00167514139995	0.000178746983645	0.6	0.0	0.833333333333	0.718309859155
139881843	6.25242732455e-05	0.000563472630598	0.00344006374931	0.00145472805785	4.46867459112e-05	0.4	0.125	0.333333333333	0.0892018779343
13050712	7.02195684142e-05	0.00106547551968	0.0136285040084	0.00108098369516	0.000424524086156	0.2	0.125	0.333333333333	0.342723004695
1593911304	0.000674540717129	0.0111191932438	0.075660504052	0.0390112449137	0.00055858432389	0.7	0.125	0.75	0.276995305164
3105274249	1.44286784413e-06	4.09798276798e-05	0.000838663190864	1.5333102059e-05	2.23433729556e-05	0.9	0.0	0.75	0.286384976526
3099191	0.00117906350663	0.00324082137235	0.00671203140944	0.00143172840476	0.00254714451694	0.1	0.0	0.25	0.267605633803
766192139294367744	1.41882004672e-05	0.000577132573158	0.000161735696613	0.000287495663607	2.23433729556e-05	1.0	0.25	0.833333333333	0.633802816901
1194986731	7.67124737128e-05	0.000648847271597	0.0177146019167	0.0241822185849	0.000111716864778	0.7	0.0	0.416666666667	0.093896713615
4334014937	1.1783420727e-05	0.000642017300317	0.000458856892076	0.00188022163999	0.0	0.9	0.25	0.75	0.732394366197
581109471	0.000255147130436	0.00577132573158	0.00191720404412	0.000392910740263	0.00055858432389	0.6	0.125	0.666666666667	0.483568075117
